Latitude,Longitude,NO2,Date,City
13.126964,80.06454,15.511456,23-08-2024 00:00,Chennai
13.132025,80.16641,17.877732,23-08-2024 00:00,Chennai
13.13709,80.27002,17.803504,23-08-2024 00:00,Chennai
13.17581,80.05488,14.960613,23-08-2024 00:00,Chennai
13.180859,80.15677,14.406089,23-08-2024 00:00,Chennai
13.18591,80.26039,16.564292000000002,23-08-2024 00:00,Chennai
12.900789,80.28644,22.410859,24-08-2024 00:00,Chennai
12.92854,80.0827,17.714388000000003,24-08-2024 00:00,Chennai
12.933935,80.13051,22.397695,24-08-2024 00:00,Chennai
12.939322,80.17865,19.101357,24-08-2024 00:00,Chennai
12.9447,80.22713,20.684494,24-08-2024 00:00,Chennai
12.95007,80.275955,19.67266,24-08-2024 00:00,Chennai
12.977784,80.07214,20.866088,24-08-2024 00:00,Chennai
12.983177,80.119965,21.573764,24-08-2024 00:00,Chennai
12.988561,80.16811,21.917383,24-08-2024 00:00,Chennai
12.993937,80.2166,24.308134000000003,24-08-2024 00:00,Chennai
12.999303,80.26544,21.997215,24-08-2024 00:00,Chennai
13.027055,80.061615,23.044468,24-08-2024 00:00,Chennai
13.032446,80.10944,22.578173,24-08-2024 00:00,Chennai
13.0378275,80.1576,22.635819,24-08-2024 00:00,Chennai
13.0432005,80.2061,24.801906,24-08-2024 00:00,Chennai
13.048564,80.25495,21.635311,24-08-2024 00:00,Chennai
13.07633,80.05111,20.619742,24-08-2024 00:00,Chennai
13.081718,80.098946,25.881218,24-08-2024 00:00,Chennai
13.087098,80.14712,25.941552,24-08-2024 00:00,Chennai
13.092468,80.195625,21.742935,24-08-2024 00:00,Chennai
13.09783,80.244484,22.745728,24-08-2024 00:00,Chennai
13.103183,80.29369,24.056688,24-08-2024 00:00,Chennai
13.130992,80.08845,26.758698,24-08-2024 00:00,Chennai
13.136369,80.13663,29.695479,24-08-2024 00:00,Chennai
13.141737,80.18515,26.51863,24-08-2024 00:00,Chennai
13.147096,80.23402,25.00518,24-08-2024 00:00,Chennai
13.152447,80.28324,25.525027,24-08-2024 00:00,Chennai
13.180286,80.07792,19.411715,24-08-2024 00:00,Chennai
13.18566,80.12611,18.142733,24-08-2024 00:00,Chennai
13.191026,80.17464,21.721231,24-08-2024 00:00,Chennai
13.1963825,80.22352,20.543577000000003,24-08-2024 00:00,Chennai
12.904275,80.20783,10.892262,25-08-2024 00:00,Chennai
12.911523,80.24022,10.570008,25-08-2024 00:00,Chennai
12.918743,80.272606,14.2393155,25-08-2024 00:00,Chennai
12.9243555,80.066895,13.151311000000002,25-08-2024 00:00,Chennai
12.931716,80.09928,15.318697000000002,25-08-2024 00:00,Chennai
12.939049,80.13166,19.629064,25-08-2024 00:00,Chennai
12.946353,80.16404,13.039785,25-08-2024 00:00,Chennai
12.953629,80.19643,11.413707,25-08-2024 00:00,Chennai
12.960877,80.22881,11.794185,25-08-2024 00:00,Chennai
12.968098,80.261215,14.389649,25-08-2024 00:00,Chennai
12.975292,80.29362,12.850185,25-08-2024 00:00,Chennai
12.973719,80.05544,11.537486,25-08-2024 00:00,Chennai
12.98108,80.08783,13.605858,25-08-2024 00:00,Chennai
12.988413,80.12022,13.828035,25-08-2024 00:00,Chennai
12.995717,80.1526,11.366712,25-08-2024 00:00,Chennai
13.002994,80.18499,12.258442,25-08-2024 00:00,Chennai
13.010242,80.21739,12.884168,25-08-2024 00:00,Chennai
13.017465,80.249794,14.255819,25-08-2024 00:00,Chennai
13.024659,80.2822,14.496915,25-08-2024 00:00,Chennai
13.030408,80.07633,11.782417,25-08-2024 00:00,Chennai
13.037741,80.10873,12.838946,25-08-2024 00:00,Chennai
13.045046,80.14112,12.150875,25-08-2024 00:00,Chennai
13.052323,80.17352,12.560142,25-08-2024 00:00,Chennai
13.059573,80.205925,10.758894,25-08-2024 00:00,Chennai
13.066795,80.238335,10.467494,25-08-2024 00:00,Chennai
13.07399,80.27075,11.247087,25-08-2024 00:00,Chennai
13.079732,80.064835,11.3325195,25-08-2024 00:00,Chennai
13.087066,80.09724,10.702081,25-08-2024 00:00,Chennai
13.094372,80.12964,11.817893,25-08-2024 00:00,Chennai
13.101649,80.16204,10.379445,25-08-2024 00:00,Chennai
13.108899,80.19445,11.312257,25-08-2024 00:00,Chennai
13.116122,80.22686,11.782442,25-08-2024 00:00,Chennai
13.123318,80.259285,15.319087,25-08-2024 00:00,Chennai
13.1304865,80.29172,13.078186,25-08-2024 00:00,Chennai
13.129091,80.05337,10.994887,25-08-2024 00:00,Chennai
13.136426,80.08578,11.9420365,25-08-2024 00:00,Chennai
13.143732,80.11818,12.549709,25-08-2024 00:00,Chennai
13.1510105,80.15059,11.24025,25-08-2024 00:00,Chennai
13.158261,80.18301,14.100998,25-08-2024 00:00,Chennai
13.165484,80.21543,13.312729,25-08-2024 00:00,Chennai
13.172681,80.247856,12.415716,25-08-2024 00:00,Chennai
13.17985,80.2803,13.718773,25-08-2024 00:00,Chennai
13.185782,80.07436,12.8143265,25-08-2024 00:00,Chennai
13.193089,80.10677,13.127821,25-08-2024 00:00,Chennai
12.903799,80.25952,22.090568,26-08-2024 00:00,Chennai
12.904661,80.10677,23.017008,26-08-2024 00:00,Chennai
12.920898,80.15388,23.494216,26-08-2024 00:00,Chennai
12.936975,80.20065,21.956652,26-08-2024 00:00,Chennai
12.952893,80.24712,20.14629,26-08-2024 00:00,Chennai
12.9686575,80.29328,23.003886,26-08-2024 00:00,Chennai
12.953781,80.09438,21.488215,26-08-2024 00:00,Chennai
12.970022,80.14149,26.687734000000003,26-08-2024 00:00,Chennai
12.986102,80.18828,36.692374,26-08-2024 00:00,Chennai
13.002026,80.23475,21.03206,26-08-2024 00:00,Chennai
13.017794,80.28092,23.209803,26-08-2024 00:00,Chennai
13.002881,80.08199,31.124935,26-08-2024 00:00,Chennai
13.019125,80.12911,21.778087,26-08-2024 00:00,Chennai
13.03521,80.1759,19.012168,26-08-2024 00:00,Chennai
13.051137,80.22239,25.001178,26-08-2024 00:00,Chennai
13.066909,80.26856,26.128911,26-08-2024 00:00,Chennai
13.051963,80.069595,23.247363,26-08-2024 00:00,Chennai
13.0682125,80.11672,27.408923,26-08-2024 00:00,Chennai
13.0843,80.16352,24.548332,26-08-2024 00:00,Chennai
13.100231,80.210014,24.333915,26-08-2024 00:00,Chennai
13.116008,80.256195,21.474045,26-08-2024 00:00,Chennai
13.101051,80.057175,20.379413,26-08-2024 00:00,Chennai
13.117305,80.10431,16.779218999999998,26-08-2024 00:00,Chennai
13.133397,80.15112,24.66239,26-08-2024 00:00,Chennai
13.149332,80.19762,27.042503,26-08-2024 00:00,Chennai
13.165112,80.24381,32.880253,26-08-2024 00:00,Chennai
13.180739,80.2897,27.358801,26-08-2024 00:00,Chennai
13.166404,80.09187,16.184547,26-08-2024 00:00,Chennai
13.1825,80.138695,33.217624,26-08-2024 00:00,Chennai
13.198439,80.185196,22.357526,26-08-2024 00:00,Chennai
12.900157,80.102234,34.679840000000006,27-08-2024 00:00,Chennai
12.940088,80.1982,34.26045,27-08-2024 00:00,Chennai
12.948711,80.08892,32.28869,27-08-2024 00:00,Chennai
12.979278,80.292595,32.30742,27-08-2024 00:00,Chennai
12.988657,80.18489,29.542309000000003,27-08-2024 00:00,Chennai
12.997219,80.075554,30.996664000000003,27-08-2024 00:00,Chennai
13.027861,80.279305,30.06434,27-08-2024 00:00,Chennai
13.037179,80.17154,32.102427,27-08-2024 00:00,Chennai
13.045713,80.06211,30.743613,27-08-2024 00:00,Chennai
13.076397,80.26597,29.958106,27-08-2024 00:00,Chennai
13.08569,80.15811,31.014264,27-08-2024 00:00,Chennai
13.124923,80.25255,28.308477,27-08-2024 00:00,Chennai
13.134212,80.14468,26.139413,27-08-2024 00:00,Chennai
13.17346,80.23913,26.786076,27-08-2024 00:00,Chennai
13.182758,80.13131,29.207986,27-08-2024 00:00,Chennai
12.90152,80.29667,25.766307,29-08-2024 00:00,Chennai
12.935139,80.10283,29.85572,29-08-2024 00:00,Chennai
12.940322,80.163445,26.9807,29-08-2024 00:00,Chennai
12.9454975,80.224655,26.183632,29-08-2024 00:00,Chennai
12.950667,80.28647,26.212085,29-08-2024 00:00,Chennai
12.984308,80.0926,28.62651,29-08-2024 00:00,Chennai
12.989486,80.15322,27.502301,29-08-2024 00:00,Chennai
12.9946575,80.21445,25.310976,29-08-2024 00:00,Chennai
12.999823,80.276276,25.57516,29-08-2024 00:00,Chennai
13.03349,80.082405,27.996672,29-08-2024 00:00,Chennai
13.038663,80.14304,25.322714,29-08-2024 00:00,Chennai
13.04383,80.204285,24.275736,29-08-2024 00:00,Chennai
13.04899,80.26612,26.122305,29-08-2024 00:00,Chennai
13.08266,80.07218,24.828763,29-08-2024 00:00,Chennai
13.087829,80.132835,24.715318,29-08-2024 00:00,Chennai
13.092991,80.19408,23.477935,29-08-2024 00:00,Chennai
13.098146,80.25593,22.739692,29-08-2024 00:00,Chennai
13.131827,80.06195,23.71901,29-08-2024 00:00,Chennai
13.1369915,80.12262,24.23539,29-08-2024 00:00,Chennai
13.142149,80.183876,22.903865,29-08-2024 00:00,Chennai
13.1473,80.24574,20.283594,29-08-2024 00:00,Chennai
13.1810055,80.05175,22.746694,29-08-2024 00:00,Chennai
13.186165,80.112434,23.192251,29-08-2024 00:00,Chennai
13.191318,80.173706,21.05927,29-08-2024 00:00,Chennai
13.196464,80.23558,20.578756,29-08-2024 00:00,Chennai
12.919106,80.271576,39.583156,30-08-2024 00:00,Chennai
12.962193,80.22618,38.551934,30-08-2024 00:00,Chennai
12.968465,80.260445,34.627432,30-08-2024 00:00,Chennai
12.97472,80.29479,32.505126,30-08-2024 00:00,Chennai
13.00527,80.18087,44.525415,30-08-2024 00:00,Chennai
13.011558,80.215065,36.40952,30-08-2024 00:00,Chennai
13.01783,80.249344,34.422694,30-08-2024 00:00,Chennai
13.024085,80.2837,33.798508,30-08-2024 00:00,Chennai
13.048333,80.13561,39.66117,30-08-2024 00:00,Chennai
13.054638,80.16974,36.602443,30-08-2024 00:00,Chennai
13.0609255,80.20394,31.62478,30-08-2024 00:00,Chennai
13.067197,80.23822,31.882326000000003,30-08-2024 00:00,Chennai
13.073452,80.27259,32.245152000000004,30-08-2024 00:00,Chennai
13.085012,80.05642,39.326296,30-08-2024 00:00,Chennai
13.091351,80.0904,37.973960000000005,30-08-2024 00:00,Chennai
13.0976715,80.12446,32.791868,30-08-2024 00:00,Chennai
13.103976,80.158585,33.809315999999995,30-08-2024 00:00,Chennai
13.110264,80.192795,29.049343,30-08-2024 00:00,Chennai
13.116535,80.22708,31.14356,30-08-2024 00:00,Chennai
13.12279,80.26145,32.026084,30-08-2024 00:00,Chennai
13.129029,80.295906,28.973336,30-08-2024 00:00,Chennai
13.140691,80.079254,34.767905000000006,30-08-2024 00:00,Chennai
13.147012,80.11331,28.651632,30-08-2024 00:00,Chennai
13.153316,80.14745,29.565177,30-08-2024 00:00,Chennai
13.159603,80.18166,32.612366,30-08-2024 00:00,Chennai
13.1658745,80.21596,33.368280000000006,30-08-2024 00:00,Chennai
13.17213,80.250336,33.014540000000004,30-08-2024 00:00,Chennai
13.178369,80.2848,29.601646,30-08-2024 00:00,Chennai
13.19005,80.06811,29.987106,30-08-2024 00:00,Chennai
13.196371,80.10217,28.931463,30-08-2024 00:00,Chennai
12.901547,80.28711,20.085723,31-08-2024 00:00,Chennai
12.903237,80.120346,19.912393,31-08-2024 00:00,Chennai
12.915251,80.15927,17.832164,31-08-2024 00:00,Chennai
12.927173,80.19802,18.80749,31-08-2024 00:00,Chennai
12.939003,80.23661,20.816384,31-08-2024 00:00,Chennai
12.950745,80.275024,20.67336,31-08-2024 00:00,Chennai
12.940358,80.06918,21.725473,31-08-2024 00:00,Chennai
12.952468,80.108284,21.298913,31-08-2024 00:00,Chennai
12.964484,80.14721,20.817568,31-08-2024 00:00,Chennai
12.976408,80.18597,22.507571,31-08-2024 00:00,Chennai
12.988241,80.224556,21.01136,31-08-2024 00:00,Chennai
12.999985,80.262985,20.800444,31-08-2024 00:00,Chennai
12.989563,80.05708,21.710028,31-08-2024 00:00,Chennai
13.001676,80.09619,22.917611,31-08-2024 00:00,Chennai
13.013695,80.135124,22.03346,31-08-2024 00:00,Chennai
13.025621,80.17389,22.422517,31-08-2024 00:00,Chennai
13.0374565,80.21249,21.946144,31-08-2024 00:00,Chennai
13.049202,80.25092,23.419336,31-08-2024 00:00,Chennai
13.06086,80.28919,26.689557,31-08-2024 00:00,Chennai
13.050878,80.08408,26.1168,31-08-2024 00:00,Chennai
13.062899,80.123024,27.257931,31-08-2024 00:00,Chennai
13.074827,80.1618,24.47149,31-08-2024 00:00,Chennai
13.086665,80.2004,22.404436,31-08-2024 00:00,Chennai
13.098413,80.238846,24.594567,31-08-2024 00:00,Chennai
13.110074,80.27712,26.871263,31-08-2024 00:00,Chennai
13.100096,80.07199,29.368299,31-08-2024 00:00,Chennai
13.11212,80.11094,27.783824,31-08-2024 00:00,Chennai
13.124051,80.14972,26.23398,31-08-2024 00:00,Chennai
13.135892,80.18833,25.322845,31-08-2024 00:00,Chennai
13.147642,80.226776,24.091114,31-08-2024 00:00,Chennai
13.159305,80.26506,27.492464,31-08-2024 00:00,Chennai
13.14931,80.05988,35.42065,31-08-2024 00:00,Chennai
13.161337,80.09884,35.856950000000005,31-08-2024 00:00,Chennai
13.173271,80.13763,36.540823,31-08-2024 00:00,Chennai
13.185114,80.17625,30.114556,31-08-2024 00:00,Chennai
13.196867,80.2147,26.856209,31-08-2024 00:00,Chennai
12.907241,80.151764,28.33345,01-09-2024 00:00,Chennai
12.925718,80.06283,20.038915,01-09-2024 00:00,Chennai
12.937054,80.22666,21.596261,01-09-2024 00:00,Chennai
12.956004,80.13871,19.983043,01-09-2024 00:00,Chennai
12.9858265,80.213615,30.807696000000004,01-09-2024 00:00,Chennai
13.004767,80.12568,18.752144,01-09-2024 00:00,Chennai
13.0152,80.28759,18.160517,01-09-2024 00:00,Chennai
13.0346,80.20059,20.612528,01-09-2024 00:00,Chennai
13.053526,80.1126,42.817395,01-09-2024 00:00,Chennai
13.063983,80.274574,18.739805,01-09-2024 00:00,Chennai
13.083368,80.18753,16.430628000000002,01-09-2024 00:00,Chennai
13.102246,80.09956,17.660925000000002,01-09-2024 00:00,Chennai
13.112761,80.26152,19.32159,01-09-2024 00:00,Chennai
13.132099,80.17451,17.567232,01-09-2024 00:00,Chennai
13.150997,80.086525,23.222852,01-09-2024 00:00,Chennai
13.161501,80.248505,22.495376,01-09-2024 00:00,Chennai
13.18086,80.161476,25.30855,01-09-2024 00:00,Chennai
13.199758,80.07345,18.83599,01-09-2024 00:00,Chennai
12.910909,80.05313,12.834762,02-09-2024 00:00,Chennai
12.913645,80.13627,14.23379,02-09-2024 00:00,Chennai
12.919196,80.28355,17.149725,02-09-2024 00:00,Chennai
12.932897,80.19187,19.751416,02-09-2024 00:00,Chennai
12.962043,80.12734,15.069371,02-09-2024 00:00,Chennai
12.967167,80.26955,23.729815,02-09-2024 00:00,Chennai
12.9808655,80.177895,19.578118,02-09-2024 00:00,Chennai
13.0105095,80.11833,14.876985,02-09-2024 00:00,Chennai
13.015151,80.25557,21.302982,02-09-2024 00:00,Chennai
13.028877,80.163895,19.438068,02-09-2024 00:00,Chennai
13.0589075,80.10934,16.496813,02-09-2024 00:00,Chennai
13.063178,80.241585,21.075,02-09-2024 00:00,Chennai
13.076821,80.14983,22.585613,02-09-2024 00:00,Chennai
13.107244,80.10036,15.41355,02-09-2024 00:00,Chennai
13.111138,80.22752,20.047575,02-09-2024 00:00,Chennai
13.124826,80.135864,26.011045,02-09-2024 00:00,Chennai
13.155601,80.09137,14.6863595,02-09-2024 00:00,Chennai
13.159159,80.21357,22.058422,02-09-2024 00:00,Chennai
13.17283,80.12189,24.69688,02-09-2024 00:00,Chennai
13.193002,80.290245,21.864322,02-09-2024 00:00,Chennai
12.913602,80.068306,32.64442,03-09-2024 00:00,Chennai
12.918696,80.145584,28.770362,03-09-2024 00:00,Chennai
12.923789,80.22385,26.402935,03-09-2024 00:00,Chennai
12.962623,80.05838,29.681936,03-09-2024 00:00,Chennai
12.96771,80.135666,31.38921,03-09-2024 00:00,Chennai
12.972793,80.21395,26.751988,03-09-2024 00:00,Chennai
12.977875,80.29326,26.382899,03-09-2024 00:00,Chennai
13.016762,80.12583,24.521938,03-09-2024 00:00,Chennai
13.021838,80.20413,23.39409,03-09-2024 00:00,Chennai
13.026912,80.28345,22.938437,03-09-2024 00:00,Chennai
13.065814,80.11584,24.693703,03-09-2024 00:00,Chennai
13.070882,80.19415,22.062617,03-09-2024 00:00,Chennai
13.075948,80.27348,23.827308,03-09-2024 00:00,Chennai
13.114843,80.10594,30.259685,03-09-2024 00:00,Chennai
13.119904,80.18427,28.816876,03-09-2024 00:00,Chennai
13.124962,80.263626,29.006220000000003,03-09-2024 00:00,Chennai
13.163866,80.09606,33.336284,03-09-2024 00:00,Chennai
13.16892,80.174416,34.043096,03-09-2024 00:00,Chennai
13.173969,80.25378,32.917378,03-09-2024 00:00,Chennai
12.902771,80.07326,37.075046,04-09-2024 00:00,Chennai
12.908543,80.11197,33.389904,04-09-2024 00:00,Chennai
12.914303,80.15085,26.2212,04-09-2024 00:00,Chennai
12.920052,80.1899,23.108805,04-09-2024 00:00,Chennai
12.925789,80.22913,24.00148,04-09-2024 00:00,Chennai
12.931515,80.26854,34.70221,04-09-2024 00:00,Chennai
12.952096,80.062386,19.113699,04-09-2024 00:00,Chennai
12.957867,80.101105,18.547713,04-09-2024 00:00,Chennai
12.963625,80.13999,21.298738,04-09-2024 00:00,Chennai
12.969373,80.179054,23.568937,04-09-2024 00:00,Chennai
12.975109,80.21829,19.756557,04-09-2024 00:00,Chennai
12.980834,80.257706,24.00947,04-09-2024 00:00,Chennai
12.986548,80.29731,24.529303,04-09-2024 00:00,Chennai
13.001429,80.051506,17.935343,04-09-2024 00:00,Chennai
13.007198,80.09023,16.87954,04-09-2024 00:00,Chennai
13.012956,80.12913,20.162148,04-09-2024 00:00,Chennai
13.0187025,80.1682,18.381073,04-09-2024 00:00,Chennai
13.024438,80.20744,19.854215,04-09-2024 00:00,Chennai
13.030162,80.246864,22.693555,04-09-2024 00:00,Chennai
13.035874,80.286476,21.210555,04-09-2024 00:00,Chennai
13.056534,80.07938,17.593313,04-09-2024 00:00,Chennai
13.06229,80.11828,19.80116,04-09-2024 00:00,Chennai
13.068036,80.15736,21.979171,04-09-2024 00:00,Chennai
13.07377,80.19661,21.441650000000003,04-09-2024 00:00,Chennai
13.079493,80.23604,22.300243,04-09-2024 00:00,Chennai
13.085204,80.27566,20.71142,04-09-2024 00:00,Chennai
13.105891,80.068504,17.574499,04-09-2024 00:00,Chennai
13.111647,80.107414,21.08834,04-09-2024 00:00,Chennai
13.117392,80.1465,18.627194,04-09-2024 00:00,Chennai
13.123124,80.18576,21.089507,04-09-2024 00:00,Chennai
13.128846,80.2252,21.841928000000003,04-09-2024 00:00,Chennai
13.134557,80.264824,20.113275,04-09-2024 00:00,Chennai
13.155203,80.057655,21.140562000000003,04-09-2024 00:00,Chennai
13.160957,80.09657,23.673765,04-09-2024 00:00,Chennai
13.166701,80.135666,23.346574,04-09-2024 00:00,Chennai
13.172433,80.174934,21.109317,04-09-2024 00:00,Chennai
13.178153,80.214386,24.027426,04-09-2024 00:00,Chennai
13.183863,80.25401,23.090555,04-09-2024 00:00,Chennai
13.189561,80.29383,24.289815,04-09-2024 00:00,Chennai
12.905081,80.182495,17.537455,05-09-2024 00:00,Chennai
12.914157,80.21645,11.545733,05-09-2024 00:00,Chennai
12.9231825,80.250336,12.9448545,05-09-2024 00:00,Chennai
12.9321575,80.28415,16.680164,05-09-2024 00:00,Chennai
12.926834,80.068405,11.34996,05-09-2024 00:00,Chennai
12.936069,80.10259,10.288666,05-09-2024 00:00,Chennai
12.94525,80.136696,11.558386,05-09-2024 00:00,Chennai
12.954378,80.17073,11.9311335,05-09-2024 00:00,Chennai
12.963456,80.20469,11.676245,05-09-2024 00:00,Chennai
12.972483,80.23858,14.359871,05-09-2024 00:00,Chennai
12.98146,80.2724,14.854733,05-09-2024 00:00,Chennai
12.97613,80.05662,13.230081,05-09-2024 00:00,Chennai
12.985365,80.090805,13.372026,05-09-2024 00:00,Chennai
12.994548,80.12492,11.513555,05-09-2024 00:00,Chennai
13.003678,80.15896,13.607339,05-09-2024 00:00,Chennai
13.012757,80.192924,18.662322,05-09-2024 00:00,Chennai
13.021785,80.22682,17.204107,05-09-2024 00:00,Chennai
13.030764,80.26065,17.14069,05-09-2024 00:00,Chennai
13.039692,80.29441,18.677225,05-09-2024 00:00,Chennai
13.034652,80.07902,17.555702,05-09-2024 00:00,Chennai
13.043836,80.11314,13.905074,05-09-2024 00:00,Chennai
13.052967,80.14718,17.848583,05-09-2024 00:00,Chennai
13.062048,80.18115,19.314262,05-09-2024 00:00,Chennai
13.071077,80.21506,21.04908,05-09-2024 00:00,Chennai
13.080057,80.24889,20.510312,05-09-2024 00:00,Chennai
13.088986,80.28266,22.808017,05-09-2024 00:00,Chennai
13.08394,80.06722,14.039343,05-09-2024 00:00,Chennai
13.093124,80.10135,18.43071,05-09-2024 00:00,Chennai
13.102258,80.1354,36.58549,05-09-2024 00:00,Chennai
13.11134,80.16938,28.564406,05-09-2024 00:00,Chennai
13.120371,80.203285,27.337857,05-09-2024 00:00,Chennai
13.129352,80.23713,24.592795,05-09-2024 00:00,Chennai
13.138283,80.2709,24.297258,05-09-2024 00:00,Chennai
13.133224,80.0554,34.843666,05-09-2024 00:00,Chennai
13.14241,80.08953,31.582586,05-09-2024 00:00,Chennai
13.151546,80.12359,24.75513,05-09-2024 00:00,Chennai
13.160629,80.15758,24.1533,05-09-2024 00:00,Chennai
13.1696615,80.19149,25.252883,05-09-2024 00:00,Chennai
13.178643,80.225334,24.39469,05-09-2024 00:00,Chennai
13.187576,80.25912,27.678281,05-09-2024 00:00,Chennai
13.19646,80.29283,30.843380000000003,05-09-2024 00:00,Chennai
13.191709,80.07776,30.358862,05-09-2024 00:00,Chennai
13.098995,80.20062,41.331343,06-09-2024 00:00,Chennai
13.120718,80.258804,40.162795,06-09-2024 00:00,Chennai
13.125926,80.12913,41.55318,06-09-2024 00:00,Chennai
13.147924,80.187874,38.832834,06-09-2024 00:00,Chennai
13.152591,80.05704,40.534735,06-09-2024 00:00,Chennai
13.169654,80.24607,37.68209,06-09-2024 00:00,Chennai
13.174871,80.116356,36.074598,06-09-2024 00:00,Chennai
13.196877,80.17511,36.373338,06-09-2024 00:00,Chennai
12.917301,80.092415,42.406093,07-09-2024 00:00,Chennai
12.935054,80.25954,35.466448,07-09-2024 00:00,Chennai
12.94395,80.1543,40.68989,07-09-2024 00:00,Chennai
12.965553,80.07876,46.83662,07-09-2024 00:00,Chennai
12.983341,80.24591,37.891114,07-09-2024 00:00,Chennai
12.992212,80.140656,44.663135,07-09-2024 00:00,Chennai
13.013812,80.06508,38.60773,07-09-2024 00:00,Chennai
13.03162,80.23228,35.383723999999994,07-09-2024 00:00,Chennai
13.0404825,80.126976,45.260123,07-09-2024 00:00,Chennai
13.062087,80.0514,38.450053,07-09-2024 00:00,Chennai
13.079906,80.218605,33.208995,07-09-2024 00:00,Chennai
13.088768,80.113304,37.28077,07-09-2024 00:00,Chennai
13.128208,80.20495,35.075813000000004,07-09-2024 00:00,Chennai
13.136999,80.09955,38.7198,07-09-2024 00:00,Chennai
13.176456,80.19121,45.35305,07-09-2024 00:00,Chennai
12.902955,80.15534,32.80858,08-09-2024 00:00,Chennai
12.908077,80.25714,31.925265000000003,08-09-2024 00:00,Chennai
12.951769,80.145676,31.905627000000003,08-09-2024 00:00,Chennai
12.956879,80.2475,31.83441,08-09-2024 00:00,Chennai
13.000613,80.136116,32.67432,08-09-2024 00:00,Chennai
13.005711,80.23796,31.10602,08-09-2024 00:00,Chennai
13.049483,80.12658,31.774227,08-09-2024 00:00,Chennai
13.054568,80.22844,28.793833,08-09-2024 00:00,Chennai
13.098355,80.11697,31.696483,08-09-2024 00:00,Chennai
13.103428,80.21885,28.851664,08-09-2024 00:00,Chennai
13.147228,80.10739,32.0462,08-09-2024 00:00,Chennai
13.152288,80.2093,30.481238,08-09-2024 00:00,Chennai
13.19608,80.09776,33.291795,08-09-2024 00:00,Chennai
12.902123,80.1225,23.291144,09-09-2024 00:00,Chennai
12.907522,80.17031,23.817001,09-09-2024 00:00,Chennai
12.912912,80.21845,21.601923,09-09-2024 00:00,Chennai
12.918294,80.26694,23.569477,09-09-2024 00:00,Chennai
12.945995,80.06448,26.096111,09-09-2024 00:00,Chennai
12.951401,80.11198,25.089328,09-09-2024 00:00,Chennai
12.956797,80.1598,24.178826,09-09-2024 00:00,Chennai
12.962185,80.20795,23.881168,09-09-2024 00:00,Chennai
12.967564,80.25644,24.23943,09-09-2024 00:00,Chennai
12.9952755,80.05397,28.35216,09-09-2024 00:00,Chennai
13.000678,80.10147,26.367617000000003,09-09-2024 00:00,Chennai
13.006072,80.1493,24.014204,09-09-2024 00:00,Chennai
13.011457,80.197464,25.14752,09-09-2024 00:00,Chennai
13.016833,80.245964,24.833784,09-09-2024 00:00,Chennai
13.022202,80.294815,25.26958,09-09-2024 00:00,Chennai
13.049952,80.09095,28.858818000000003,09-09-2024 00:00,Chennai
13.055343,80.13879,24.731184,09-09-2024 00:00,Chennai
13.060725,80.18696,24.515164,09-09-2024 00:00,Chennai
13.066099,80.23547,24.724004,09-09-2024 00:00,Chennai
13.071465,80.28433,25.969666,09-09-2024 00:00,Chennai
13.0991955,80.08037,28.719292,09-09-2024 00:00,Chennai
13.104585,80.12822,26.355967,09-09-2024 00:00,Chennai
13.109964,80.1764,24.904792,09-09-2024 00:00,Chennai
13.115336,80.22492,24.749645,09-09-2024 00:00,Chennai
13.120698,80.273796,24.813611,09-09-2024 00:00,Chennai
13.14848,80.069824,27.715307000000003,09-09-2024 00:00,Chennai
13.153867,80.11768,26.981495,09-09-2024 00:00,Chennai
13.159245,80.16587,25.743233,09-09-2024 00:00,Chennai
13.164613,80.2144,26.386591000000003,09-09-2024 00:00,Chennai
13.169972,80.26328,25.744273,09-09-2024 00:00,Chennai
13.19774,80.05932,26.986734,09-09-2024 00:00,Chennai
12.902535,80.12795,16.935436999999997,10-09-2024 00:00,Chennai
12.909869,80.16033,16.69594,10-09-2024 00:00,Chennai
12.917175,80.19272,11.935629,10-09-2024 00:00,Chennai
12.924453,80.225105,12.99939,10-09-2024 00:00,Chennai
12.931703,80.2575,11.887874,10-09-2024 00:00,Chennai
12.938926,80.289894,18.025088,10-09-2024 00:00,Chennai
12.937132,80.05172,14.029149,10-09-2024 00:00,Chennai
12.944525,80.08411,14.586775,10-09-2024 00:00,Chennai
12.951888,80.11649,18.548104,10-09-2024 00:00,Chennai
12.959223,80.14888,17.812263,10-09-2024 00:00,Chennai
12.966529,80.18127,13.769558,10-09-2024 00:00,Chennai
12.973807,80.21366,16.519451999999998,10-09-2024 00:00,Chennai
12.981058,80.24606,17.151267,10-09-2024 00:00,Chennai
12.988281,80.278465,15.836382,10-09-2024 00:00,Chennai
12.993871,80.07264,20.121583,10-09-2024 00:00,Chennai
13.001234,80.105034,18.068515,10-09-2024 00:00,Chennai
13.00857,80.13742,15.273368,10-09-2024 00:00,Chennai
13.015877,80.16982,16.265512,10-09-2024 00:00,Chennai
13.023155,80.20222,14.1048495,10-09-2024 00:00,Chennai
13.030406,80.23462,13.780955,10-09-2024 00:00,Chennai
13.03763,80.26704,14.350526,10-09-2024 00:00,Chennai
13.044827,80.29945,18.166142,10-09-2024 00:00,Chennai
13.043224,80.06119,27.680899,10-09-2024 00:00,Chennai
13.050589,80.09359,21.821914,10-09-2024 00:00,Chennai
