City,Location,Date,PM2.5,PM10,NO2,NO,NOx,SO2,CO,Ozone,Temp,CO2,Latitude,Longitude
Pune,Savitribai Phule Pune University  Pune - MPCB ,13-09-2024 00:00,53.8,17.24,11.2,5.86,4.87,17.48,0.31,15.89,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,14-09-2024 00:00,48.32,15.11,10.62,5.57,4.16,31.22,0.38,17.83,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,15-09-2024 00:00,38.28,13.2,13.26,6.88,4.37,18.09,0.31,19.82,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,16-09-2024 00:00,51.19,15.93,15.45,5.01,4.5,23.73,0.36,29.51,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,17-09-2024 00:00,40.71,16.06,16.76,3.95,5.43,11.93,0.26,34.65,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,18-09-2024 00:00,57.4,16.99,17.67,6.54,5.4,14.48,0.29,37.47,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,19-09-2024 00:00,66.12,24.39,22.65,5.17,5.66,15.98,0.38,46.34,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,20-09-2024 00:00,76.84,35.17,22.93,2.22,5.73,13.76,0.36,57.55,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,21-09-2024 00:00,80.37,42.41,25.08,3.22,5.74,15.62,0.4,35.65,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,22-09-2024 00:00,63.63,30.76,18.4,3.74,4.72,12.61,0.29,32.45,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,23-09-2024 00:00,105.31,21.65,26.17,7.77,3.05,19.99,0.5,19.07,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,24-09-2024 00:00,106.72,38.82,32.49,11.38,2.93,27.43,0.5,22.68,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,25-09-2024 00:00,48.52,25.28,28.71,10.95,3.66,25.11,0.42,16.29,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,26-09-2024 00:00,28.1,15.55,24.33,6.87,3.84,19.54,0.38,17.8,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,27-09-2024 00:00,23.6,8.98,22.05,9.77,2.64,20.69,0.32,12.3,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,28-09-2024 00:00,32.64,9.14,19.54,11.5,2.47,20.76,0.32,11.11,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,29-09-2024 00:00,39.29,11.99,17.77,17.67,2.73,24.78,0.33,10.06,,,18.518,73.8568
Pune,Savitribai Phule Pune University  Pune - MPCB ,30-09-2024 00:00,46.65,18.41,24.74,18.71,3.93,29.26,0.48,28.73,,,18.518,73.8568
Pune,Transport Nagar-Nigdi  Pune - IITM ,01-08-2024 00:00,36.63,16.46,15.28,7.24,,14,0.83,15.48,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,02-08-2024 00:00,28.91,12.76,15.15,7.21,,13.91,0.9,12.54,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,03-08-2024 00:00,29.92,15.16,15.47,7.1,,13.98,1.03,14.91,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,04-08-2024 00:00,26.27,13.18,15.24,7.41,,14.12,1.06,16.61,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,05-08-2024 00:00,36.55,13.74,13.85,8.72,,14.46,0.85,19.59,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,06-08-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,07-08-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,08-08-2024 00:00,35.25,13.74,13.74,6.36,,12.48,0.82,15.15,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,09-08-2024 00:00,35.34,15.42,15.87,7.02,,14.16,1,18.8,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,10-08-2024 00:00,36.56,15.99,15.51,7.75,,14.52,0.95,15.43,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,11-08-2024 00:00,30.91,13.62,14.41,7.72,,13.88,0.8,13.81,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,12-08-2024 00:00,48.98,20.85,15.42,7.92,,14.63,1.07,16.34,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,13-08-2024 00:00,46.65,18.57,15.95,8.56,,15.44,0.99,13.22,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,14-08-2024 00:00,57.7,24.28,17.3,8,,15.71,1.07,35.0,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,15-08-2024 00:00,64.09,26,16.35,8.15,,15.31,0.98,30.88,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,16-08-2024 00:00,58.09,19.81,16.2,8.28,,15.24,0.98,21.5,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,17-08-2024 00:00,56.5,6,16.45,8.63,,15.75,1.38,27.58,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,18-08-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,19-08-2024 00:00,67.08,6,17.9,9.6,,17.11,1.37,29.42,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,20-08-2024 00:00,43.86,6.01,16.89,4.24,,12.43,1.49,35.0,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,21-08-2024 00:00,66.11,25.47,19.76,7.39,,16.52,0.79,47.99,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,22-08-2024 00:00,61.77,29.3,19.05,7.55,,16.27,0.87,36.43,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,23-08-2024 00:00,31.5,14.39,17.21,7.72,,15.43,0.92,12.03,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,24-08-2024 00:00,22.7,12.52,16.58,7.17,,14.64,1.01,12.16,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,25-08-2024 00:00,27.58,14.66,14.45,7.24,,13.56,0.9,14.28,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,26-08-2024 00:00,36.32,15.91,14.46,7.1,,13.45,1.1,15.65,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,27-08-2024 00:00,27.61,12.37,14.73,7.32,,13.77,1.17,10.56,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,28-08-2024 00:00,35.05,14.92,15.41,7.27,,14.09,0.96,14.69,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,29-08-2024 00:00,38.92,15.31,15.04,7.09,,13.74,1.01,10.22,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,30-08-2024 00:00,37.7,15.85,15.76,7.48,,14.45,1.03,7.97,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,31-08-2024 00:00,38.14,16.49,15.24,7.01,,13.8,0.94,16.42,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,01-09-2024 00:00,42.69,15.98,15.73,7.16,,14.18,1.1,14.06,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,02-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,03-09-2024 00:00,61.8,16.15,15.43,6.32,,13.35,0.87,19.34,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,04-09-2024 00:00,43.06,17.46,12.84,7.98,,13.28,0.73,26.89,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,05-09-2024 00:00,38.74,10.98,17.86,7.29,,15.28,0.29,17.75,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,06-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,07-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,08-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,09-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,10-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,11-09-2024 00:00,22.37,10.2,20.26,10.78,,19.54,0.9,21.69,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,12-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,13-09-2024 00:00,65.23,14.79,22.39,9.06,,19.27,0.65,16.88,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,14-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,15-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,16-09-2024 00:00,54.28,19.32,21.62,10.29,,19.3,0.79,11.84,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,17-09-2024 00:00,55.41,14.28,21.97,10.46,,20.19,0.56,21.53,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,18-09-2024 00:00,,,,,,,,,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,19-09-2024 00:00,86.24,34.12,24.97,25.2,,32.86,1.54,81.43,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,20-09-2024 00:00,78.96,30.56,18.54,15.24,,22.25,2.48,58.77,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,21-09-2024 00:00,74.58,26.75,34.23,11.43,,27.5,0.92,32.96,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,22-09-2024 00:00,66.19,22.94,31.35,11.5,,25.74,0.88,25.77,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,23-09-2024 00:00,76.37,32.34,33.02,10.96,,26.47,0.97,40.12,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,24-09-2024 00:00,47.68,24.17,35.67,11.35,,28.18,0.99,30.02,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,25-09-2024 00:00,33.81,18.57,34.44,11.01,,27.27,0.93,25.63,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,26-09-2024 00:00,29.24,15.16,31.67,10.92,,25.72,0.93,31.05,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,27-09-2024 00:00,26.77,15.29,32.02,11.26,,26.18,0.92,22.64,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,28-09-2024 00:00,29.63,13.64,29.81,11.51,,25.21,0.91,12.29,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,29-09-2024 00:00,33.83,13.86,29.47,11.28,,24.84,0.96,10.76,,,18.6697,73.7786
Pune,Transport Nagar-Nigdi  Pune - IITM ,30-09-2024 00:00,40.66,18.18,33.07,12.34,,27.62,0.95,27.13,,,18.6697,73.7786
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,01-08-2024 00:00,7.86,15.22,29.16,8.33,37.48,14.24,0.5,28.68,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,02-08-2024 00:00,7.4,18.29,21.56,7.79,29.35,14,0.42,18.26,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,03-08-2024 00:00,12.87,33.53,12.71,7.75,20.23,15.63,0.4,14.39,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,04-08-2024 00:00,13.66,31.5,16.07,8.73,24.45,16.14,0.31,22.86,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,05-08-2024 00:00,16.29,28.96,10.49,7.22,17.63,13.49,0.46,21.95,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,06-08-2024 00:00,23.89,49.09,17.78,9.46,27.1,11.79,0.56,16.78,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,07-08-2024 00:00,23.82,51.7,25.89,24.18,47,14.81,0.38,11.56,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,08-08-2024 00:00,27.74,67.47,24.44,10.45,34.13,12.9,0.72,12.69,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,09-08-2024 00:00,20.71,53.91,27.6,12.42,39.95,14.49,0.85,14.89,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,10-08-2024 00:00,27.72,49.3,27.44,11.56,39,14.13,0.84,15.81,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,11-08-2024 00:00,27.04,45.31,30.61,13.94,44.5,9.18,0.95,14.0,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,12-08-2024 00:00,20.14,33.13,33.96,12.78,46.71,11.57,1.02,16.49,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,13-08-2024 00:00,25.82,49.59,25.94,8.44,34.38,12.75,0.86,26.03,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,14-08-2024 00:00,20.93,41.05,22.82,8.51,31.32,11.31,0.82,26.34,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,15-08-2024 00:00,21.38,32,21.52,8.88,30.4,11.9,0.79,26.07,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,16-08-2024 00:00,16.93,32.8,21.03,7.97,28.94,12.2,0.74,27.63,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,17-08-2024 00:00,26.76,60.97,28.77,13.6,42.29,13.57,0.91,27.52,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,18-08-2024 00:00,30.47,75.5,24.12,8.5,32.62,11.27,0.7,28.99,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,19-08-2024 00:00,23.86,60.32,18.93,7.62,26.55,13.07,0.63,28.53,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,20-08-2024 00:00,27.18,64.81,24.71,8.62,33.32,12.67,0.73,22.89,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,21-08-2024 00:00,26.44,53.07,28.1,9.67,37.77,12.47,0.86,21.47,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,22-08-2024 00:00,27.48,64.46,38.34,14.39,52.72,17.53,1.14,16.66,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,23-08-2024 00:00,33.15,78.22,27.64,14.66,42.3,18.54,0.91,25.66,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,24-08-2024 00:00,31.55,64.85,28.5,8.41,36.91,11.69,0.89,30.17,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,25-08-2024 00:00,31.31,51.81,14.44,7.04,21.48,11.98,0.7,36.02,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,26-08-2024 00:00,20.61,30.99,7.98,6.65,14.63,16.75,0.43,34.08,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,27-08-2024 00:00,14.2,23.46,8.99,6.76,15.75,11.48,0.66,31.03,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,28-08-2024 00:00,17.89,47.97,14.14,7.05,21.19,9.46,0.73,28.79,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,29-08-2024 00:00,18.68,42.17,9.78,6.71,16.5,15.06,0.58,29.37,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,30-08-2024 00:00,21.38,43.3,16.66,7.14,23.8,12.49,0.54,31.95,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,31-08-2024 00:00,24.63,52.53,28.65,10.76,39.41,10.85,0.84,31.92,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,01-09-2024 00:00,27.14,56.08,20.82,7.45,28.27,8.71,0.88,36.01,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,02-09-2024 00:00,24.65,41.2,19.26,8.33,27.59,10.36,0.74,36.62,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,03-09-2024 00:00,31.74,48.72,15.67,7.93,23.6,11.98,0.75,32.91,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,04-09-2024 00:00,25.58,38.16,24.71,8.87,33.59,8.24,0.9,29.56,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,05-09-2024 00:00,19.11,35.64,23.66,9.17,32.83,9.38,0.79,26.08,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,06-09-2024 00:00,20.88,34.77,24.27,10.22,34.45,10.24,0.79,24.78,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,07-09-2024 00:00,13.53,26.74,17.24,7.84,25.08,14.22,0.75,28.58,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,08-09-2024 00:00,19.19,36.93,25.73,9.53,35.26,12.03,0.87,25.21,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,09-09-2024 00:00,25.54,56.19,28.22,11.71,39.93,13.45,0.93,25.51,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,10-09-2024 00:00,38.34,81.39,30.96,12.36,43.24,12.07,0.94,32.91,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,11-09-2024 00:00,20.91,42.71,26.31,8.07,34.38,10.99,0.92,24.2,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,12-09-2024 00:00,32.09,71.59,28.53,9.63,38.16,14.15,0.86,26.31,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,13-09-2024 00:00,31.98,99.28,19.84,8.05,27.89,11.97,0.52,30.36,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,14-09-2024 00:00,30.25,98.97,26.83,9.22,36.05,12.56,0.57,26.11,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,15-09-2024 00:00,27.65,103.38,25.22,8.83,34.04,13.47,0.59,30.61,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,16-09-2024 00:00,29.82,115.45,23.2,7.88,31.08,13.51,0.53,37.59,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,17-09-2024 00:00,33.17,92.15,21.22,7.43,28.65,12.89,0.49,38.36,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,18-09-2024 00:00,36.24,81.98,24.15,7.64,31.8,10.79,0.52,40.39,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,19-09-2024 00:00,18.96,40.4,17.09,8.22,25.31,11.04,0.66,24.85,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,20-09-2024 00:00,30.06,47.98,29.05,7.89,36.95,7.77,0.78,35.09,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,21-09-2024 00:00,36.55,68.13,31.86,11.33,43.2,7.42,1.15,38.55,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,22-09-2024 00:00,46.2,91.32,40.73,15.16,55.89,6.64,1.02,39.15,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,23-09-2024 00:00,41.7,75.8,36.29,12.23,48.52,9.19,1.03,50.44,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,24-09-2024 00:00,52.25,93.95,27.36,6.61,33.97,8.23,0.93,52.37,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,25-09-2024 00:00,55.38,93.42,17.52,6.49,24.01,8.73,0.88,59.14,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,26-09-2024 00:00,28.7,45.3,11.52,6.49,18.01,8.22,0.84,40.51,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,27-09-2024 00:00,18.04,32.33,12.07,7.15,19.22,8.85,0.8,33.91,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,28-09-2024 00:00,17.88,30.08,13.35,7.25,20.61,7.78,0.77,36.35,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,29-09-2024 00:00,23.31,39.52,16.51,7,23.5,6.19,0.74,43.45,,,26.9196,75.7967
Jaipur,Adarsh Nagar  Jaipur - RSPCB ,30-09-2024 00:00,32.43,71.13,38.09,9.15,47.24,7.91,1.11,35.91,,,26.9196,75.7967
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,01-08-2024 00:00,18.33,21.24,15.67,1.27,9.37,1.65,0.23,62.6,27.02,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,02-08-2024 00:00,10.29,20.81,15.69,1.25,9.37,2.07,0.18,46.89,27.26,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,03-08-2024 00:00,18.33,36.93,13.02,1.36,7.89,3.32,0.25,24.48,25.75,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,04-08-2024 00:00,10.25,24.67,10.68,1.44,6.83,3.97,0.36,26.41,26.35,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,05-08-2024 00:00,6.65,22.6,6.92,1.27,4.7,4.09,0.31,27.42,26.08,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,06-08-2024 00:00,11.05,43.45,12.2,1.28,7.52,4.14,0.36,22.09,26.17,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,07-08-2024 00:00,11.8,46.42,14.6,1.28,8.81,2.43,0.29,13.99,26.16,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,08-08-2024 00:00,18.27,73.17,21.24,1.3,12.36,2.78,0.43,15.72,26.21,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,09-08-2024 00:00,13.88,55.23,19,1.25,11.12,1.81,0.39,21.5,26.16,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,10-08-2024 00:00,11.52,44.97,19.19,1.38,11.34,2.11,0.39,23.63,26.21,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,11-08-2024 00:00,12.92,51.01,23.05,1.34,13.35,2.59,0.48,20.14,26.25,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,12-08-2024 00:00,6.65,25.59,25.67,1.32,14.73,2.76,0.4,23.4,26.32,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,13-08-2024 00:00,8.7,33.77,22.01,1.38,12.81,3.65,0.5,42.58,26.65,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,14-08-2024 00:00,7.28,27.73,17.86,1.36,10.59,1.25,0.38,44.84,26.48,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,15-08-2024 00:00,6.48,24.53,18.98,1.33,11.18,3.35,0.43,46.57,26.57,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,16-08-2024 00:00,10.47,40.97,19.17,1.33,11.28,3.14,0.34,47.42,26.88,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,17-08-2024 00:00,17.41,68.93,21.67,1.4,12.61,3.45,0.36,52.44,27.06,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,18-08-2024 00:00,18.52,73.31,16.38,1.29,9.77,1.63,0.33,61.04,27.32,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,19-08-2024 00:00,16.28,64.39,12.57,1.37,7.8,2.83,0.28,60.19,27.6,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,20-08-2024 00:00,15.6,61.71,18.53,1.39,10.99,2.99,0.31,54.57,27.42,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,21-08-2024 00:00,13.78,54.41,20.27,1.35,11.88,3.18,0.33,51.05,27.27,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,22-08-2024 00:00,,,,,,,,,,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,23-08-2024 00:00,,,,,,,,,,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,24-08-2024 00:00,,,,,,,,,,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,25-08-2024 00:00,,,,,,,,,,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,26-08-2024 00:00,6.64,24.79,10.31,1.37,6.6,2.06,0.33,69.19,28.25,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,27-08-2024 00:00,6.93,25.76,9.39,1.28,6.04,3.33,0.2,60.72,27.55,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,28-08-2024 00:00,16.46,65.14,21.04,1.25,11.84,2.06,0.34,55.89,28.39,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,29-08-2024 00:00,12.62,49.78,12.8,1.35,7.9,2.31,0.19,63.24,28.62,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,30-08-2024 00:00,12.09,47.78,12.58,1.27,7.72,3.18,0.19,61.59,28.69,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,31-08-2024 00:00,,,,,,,,,,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,01-09-2024 00:00,14.7,57.72,21.23,1.27,12.32,2.87,0.32,84.37,30.96,,26.8823,75.8063
Jaipur,Mansarovar Sector-12  Jaipur - RSPCB ,02-09-2024 00:00,11.18,43.72,16.74,1.31,9.97,2.08,0.29,91.24,30.31,,26.8823,75.8063
